text,label
"Subject: nom for 2 / 17
for 2 / 17 , the nom into eastrans is 37 , 625 mmbtu , which is 35 , 000 mcf .
please increase nom into pg & e to 30 , 625 mmbtu . 7 , 000 will come from
fuels cotton valley , and sale of 500 mmbtu / / d remains in place .",Safe
"Subject: txu noms . for 3 / 14 / 01
( see attached file : hplno 314 . xls )
- hplno 314 . xls",Safe
"Subject: txu noms . for 10 / 14 - 16 / 00
attached , please find the txu nominations for the weekend of october 14 - 16 ,
2000 .
no scheduled flows
( see attached file : hplnl 014 . xls )
- hplnl 014 . xls",Safe
"Subject: re : txu fuel deals imbalances
i ' m not sure , this request is coming from settlements . . . o
- - - - - original message - - - - -
from : farmer , daren j .
sent : thursday , june 28 , 2001 10 : 28 am
to : winfree , o ' neal d .
subject : re : txu fuel deals imbalances
ow ,
was this passed through janet wallis ?
d
- - - - - original message - - - - -
from : winfree , o ' neal d .
sent : thursday , june 28 , 2001 10 : 18 am
to : farmer , daren j .
subject : fw : txu fuel deals imbalances
daren ,
the deals listed below are related to tufco imbalances . . . let me know if you have any objections to me entering the deals . . . o ' neal 3 - 9686
- - - - - original message - - - - -
from : griffin , rebecca
sent : thursday , june 28 , 2001 9 : 58 am
to : winfree , o ' neal d .
subject : txu fuel deals
as my voice mail said , could you add deals for the following :
date : 1 / 31 - 1 / 31
location : pgev / for tufco / 4300101
volume : 1 , 357 mmbtu
price : $ 3 . 94
this should be entered as a purchase with enron as buyer
date : 4 / 30 - 4 / 30
location : pgev / for tufco / 4300101
volume : 8 , 726 mmbtu
price : $ 3 . 94
this should be entered as a sale with enron as seller
date : 5 / 31 - 5 / 31
location : pgev / for tufco / 4300101
volume : 9 , 912 mmbtu
price : $ 3 . 94
this should be entered as a purchase with enron as buyer
this is related to the txu fuel wagner brown contract . please let me know if you have any questions .
thanks ,
rebecca
713 - 571 - 3189",Safe
"Subject: hpl meter # 980417 hpl / kmid - seven oaks
daren :
on 11 / 30 / 99 , the above meter has recorded flow of 26 mmbtus . there were no
deals at this meter during november 1999 or december 1999 . logistics needs
approval to writeoff these volumes to unaccounted for gas . please print ,
sign , and return original to clem cernosek .
approval to writeoff the volumes to unaccounted for gas loss
thanks ,
clem cernosek",Safe
"Subject: re : cornhusker
john ,
i have a draft that i have been working on revising - - got pulled off to work
on triple lutz again and may not have anything to distribute until late next
week - - i will be out of the office on triple lutz the rest of today and
tomorrow and then out of town until the 25 th - - i will try to get something to
you to look at before i go but can make no guarantees - -
sandi
john griffith @ enron
10 / 17 / 2000 08 : 17 am
to : sandi m braband / hou / ect @ ect
cc :
subject : cornhusker
sandi ,
what is going on with cornhusker ? have we made any progress on the
agreement ? please let me know where we stand . thanks .
john",Safe
"Subject: exxon company , usa global # 96035668 / sitara # 212225
please prepare and send a termination letter by tomorrow march 16 , 2001 on the above referenced deal . houston pipe line company has not renegotiated a price and have no interest in buying the gas on an evergreen basis . it is my understanding that we need to notify them within 10 days of the end of the delivery period
. if you need any additional information or have any questions , please contact me at 35656 . thanks . emv",Safe
"Subject: september production estimate
daren ,
fyi .
bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 08 / 23 / 2000 04 : 51
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
vance l taylor
08 / 23 / 2000 04 : 46 pm
to : robert cotten / hou / ect @ ect
cc : melissa graves / hou / ect @ ect
subject : september production estimate
bob ,
please see the attached file estimating wellhead production for the month of
september . please be advised that this is a preliminary estimate as to this
date , we have received only a few noms for september . i will update you with
any revisions as they occur .
thanks ,
vlt
x 3 - 6353",Safe
"Subject: "" ram tackett "" : pictures
daren let ' s look at these this weekend ! love you me
- - - - - - - - begin forwarded message - - - - - - - - - -
from : "" ram tackett ""
to :
subject : pictures
date : fri , 4 feb 2000 14 : 32 : 52 - 0600
message - id :
pictures of hunter and cole :
pictures of jill , susan and tonya :
pictures of ram , jill , hunter :
pictures of our new house :
- - - - - - - - - end forwarded message - - - - - - - - - -
you ' re paying too much for the internet !
juno now offers free internet access !
try it today - there ' s no risk ! for your free software , visit :
http : / / dl . www . juno . com / get / tagj .",Safe
"Subject: duplicates
sorry for any duplicate , having problems with lotus
notes .
gary green",Safe
"Subject: re : noms / actual flow for 3 / 29 / 01
we agree with the nomination .
"" eileen ponton "" on 03 / 30 / 2001 10 : 05 : 40 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com ,
liz . bellamy @ enron . com
cc :
subject : noms / actual flow for 3 / 29 / 01
nom mcf mmbtu
24 , 583 24 , 999 25 , 674
btu = 1 . 027",Safe
"Subject: re : tuesday , december 26 th
i will be here tuesday , also .
mark mccoy
12 / 20 / 2000 09 : 04 am
to : michael olsen / na / enron @ enron , tom acton / corp / enron @ enron , clem
cernosek / hou / ect @ ect , robert cotten / hou / ect @ ect , jackie young / hou / ect @ ect ,
sabrae zajac / hou / ect @ ect , carlos j rodriguez / hou / ect @ ect , mark
mccoy / corp / enron @ enron , aimee lannou / hou / ect @ ect , mary
poorman / na / enron @ enron , eddie janzen / na / enron @ enron
cc : daren j farmer / hou / ect @ ect , lauri a allen / hou / ect @ ect
subject : re : tuesday , december 26 th
i ' ll be here on tuesday .
mary poorman
12 / 20 / 2000 08 : 34 am
to : michael olsen / na / enron @ enron , tom acton / corp / enron @ enron , clem
cernosek / hou / ect @ ect , robert cotten / hou / ect @ ect , jackie young / hou / ect @ ect ,
sabrae zajac / hou / ect @ ect , carlos j rodriguez / hou / ect @ ect , mark
mccoy / corp / enron @ enron , aimee lannou / hou / ect @ ect , mary
poorman / na / enron @ enron , eddie janzen / na / enron @ enron
cc : daren j farmer / hou / ect @ ect , lauri a allen / hou / ect @ ect
subject : tuesday , december 26 th
we will need a small staff to handle potential trades for wed . the 27 th .
most of the pipelines are out of the office , so i would expect the work load
to be minimal . i plan on coming in , and would like to have a minimum of
three on staff , so i need two volunteers ( one offsystem , just in case ) . if
anyone is going to be in town , please forward a number , in case we need to
call any additional people in , or have you work on a laptop from home . i
will get with you after the new year to make up the holiday you miss , or , you
can schedule your day now , i have the calendars . also , i will be out on
vacation friday , dec . 22 nd and will need someone to send the nominations to
the plants , i don ' t expect to have full system coverage , just hpl / hpl and
hpl / ena as needed . let me know if you are interested in learning how to do
this .
thank you ,
mary",Safe
"Subject: fw : fw : equistar 1373 for march
daren - i won ' t be here on friday but tom acton will back me up .
megan parker keeps asking me for an answer - have you had a chance to decide what to do ?
thanks - julie
- - - - - original message - - - - -
from : parker , megan
sent : thursday , april 26 , 2001 8 : 34 am
to : kemp , juliann
subject : re : fw : equistar 1373 for march
have you heard from daren yet ? equistar won ' t pay the invoice until we bill it correctly . thanks for you help . i know it ' s bid week .
megan
from : juliann kemp / enron @ enronxgate on 04 / 25 / 2001 10 : 22 am
to : megan parker / corp / enron @ enron
cc :
subject : fw : equistar 1373 for march
i sent this to daren farmer - to give me direction for the missing gas volumes .
the deals went to ' 0 ' in sitara by the trader and amiee confirmed it for the following days . thanks - julie
- - - - - original message - - - - -
from : kemp , juliann
sent : wednesday , april 25 , 2001 10 : 18 am
to : farmer , daren j .
subject : equistar for march
march -
meter 1373
deal 165373 for 10 , 000 ( 3 rd , 4 th , 5 th ) total 310 , 000
deal 157572 for 5 , 000 ( 3 rd ) total 155 , 000
deal was taken to zero in sitara - equistar said it should of been kept whole for the whole month .
what do you want me to do so equistar can pay their invoice . thanks - julie",Safe
"Subject: re : texas general land office it transport
fyi . wanted to forward what i ' m getting from legal on the tglo contract -
clear as mud .
- - - - - - - - - - - - - - - - - - - - - - forwarded by lauri a allen / hou / ect on 12 / 20 / 2000 06 : 55
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : gerald nemec on 12 / 19 / 2000 06 : 17 pm
to : lauri a allen / hou / ect @ ect , dan j hyvl / hou / ect @ ect
cc :
subject : re : texas general land office it transport
lauri , from a legal standpoint , we can cut the nomination on an
interruptible agreement at our discretion . the contract clearly gives us
this right . i haven ' t specifically reviewed the contract , but i am assuming
it is our standard form . i will check this .
yes , i would consider hisd facilities to be state facilities . the fact that
this goes to entex first complicates the issue .
dan , was the intent that it be directly delivered to state facilities , or if
it ultimately ended up at state facilities ?
lauri a allen
12 / 19 / 2000 10 : 57 am
to : dan j hyvl / hou / ect @ ect , gerald nemec / hou / ect @ ect
cc :
subject : texas general land office it transport
i haven ' t heard anything back from you guys on this . any insight ? i know
linda roberts is also working a deal with tglo to convert bbls to mmbtus
which could mean incremental volumes that tglo would be trying to get into
midcon .
- - - - - - - - - - - - - - - - - - - - - - forwarded by lauri a allen / hou / ect on 12 / 19 / 2000 09 : 37
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : gerald nemec on 12 / 05 / 2000 04 : 12 pm
to : dan j hyvl / hou / ect @ ect
cc : lauri a allen / hou / ect @ ect
subject : texas general land office it transport
dan , any input you have on this contract would be appreciated .
- - - - - forwarded by gerald nemec / hou / ect on 12 / 05 / 2000 04 : 11 pm - - - - -
lauri a allen
12 / 05 / 2000 02 : 53 pm
to : gerald nemec / hou / ect @ ect , eric gillaspie / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect , edward . d . gottlob @ enron . com
subject : texas general land office it transport
gerald / eric -
i have a couple of questions regarding tglo transport contract
012 - 88494 - 202 . we are currently delivering a volume of 28 . 000 mm into various
midcon interconnects on this contract that are designated to go to
reliant / entex for the purpose of heating hisd schools . the transport
contract stipulates different rates for this delivery depending on whether
the gas is intended for state facilities or not . my first question , then ,
is : are hisd schools considered state facilities ? and , if hisd schools are
considered state facilities , does the fact that this gas is being delivered
to them via reliant / entex utilizing midcon ' s pipe make any difference ?
i am asking these questions not only to assure that we are recouping the
correct transport rate , but also to determine what the consequences might be
if i interrupt this delivery . we are having difficulty getting enough gas
into midcon to cover our entex noms and i am just exploring my options . i
would also expect that this volume should decrease when hisd closes for the
christmas holidays - does the fact that this is an it agreement give me enough
leverage to cut this nom if tglo does not do so voluntarily ?
thanks for your help .",Safe
"Subject: re : panenergy 9 / 00
can you make it negative ? we need to reduce our payment .
daren j farmer @ ect
02 / 15 / 2001 01 : 40 pm
to : megan parker / corp / enron @ enron
cc :
subject : re : panenergy 9 / 00
done .
enron north america corp .
from : megan parker @ enron 02 / 15 / 2001 01 : 09 pm
to : daren j farmer / hou / ect @ ect
cc :
subject : panenergy 9 / 00
i finally heard back from duke regarding sept 2000 . they agree with our
spreadsheet , so i need a demand fee to adjust the price in sitara .
deal 157288 - demand fee of ( $ 8 , 745 . 69 )
thanks ,
megan",Safe
"Subject: hpl nomination changes for july 25 and july 26
july 26 final nom
- - - 0 - - - inlet hpl @ eastrans
7 , 800 fcv / hpl ( incremental sale to hpl ) please call bruce mcmills at
( 713 ) 627 - 6467
- 0 - tenn / hpl
- 0 - mobile beaumont / hpl
- 0 - hpl cartwheel
7 , 800 total gas
please note , the excess volumes for july 26 will be considered an incremental
sale .
if you have any questions , please call bruce mcmills or chad cass at ( 713 )
627 - 6202 .
thanks ,
chad cass",Safe
"Subject: 98 - 3405 activity being allocated / nomed @ 98 - 9643
daren ,
can you please "" 0 "" all activity on sitara deal tickets 113858 , 93779 , 138094 ,
120866 , 138544 , 139661 ( relative to 98 - 3405 ) ? this activity is now being
nomed @ 98 - 9643 . i think that i ' ve referenced all of the deal tickets @ this
meter .
thanks
- jackie -
3 - 9497",Safe
"Subject: new locations
the following listing reflects your new enron office locations . please
remember to properly label all boxes ,
chairs , mouses , keyboards , cpu ' s , monitors , stenophones , amtels and / or palm
pilot stations .
i will be here both saturday and sunday to ensure that your items have been
moved and pc ' s are working efficiently .
lauri allen 3212 a
eric bass 3212 c
ami chokshi 3213 e
daren farmer 3210 e
craig falbaum 3210 f
edward gottlob 3212 b
brenda herod 3213 c
gary lamphier 3213 a
barbara lewis 3214 c
tom martin 3211 c
greg mcclendon 3211 a
james mckay 3213 b
carey metz 3211 d
stacey neuweiler 3209 e
jennifer sabine 3206 a
jim schwieger 3211 b
elsa villarreal 3211 e
janet wallis 3213 d
gas control 3209 f
sunny rodgers : i will notify you of our exact mailstop location asap .",Safe
"Subject: copanno changes
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 28 / 2000
10 : 58 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
troy _ a _ benoit @ reliantenergy . com on 01 / 28 / 2000 10 : 53 : 30 am
to : ami chokshi / corp / enron @ enron
cc :
subject : copanno changes
( see attached file : hpl - jan . xls )
- hpl - jan . xls",Safe
"Subject: nom / actual flow for 2 / 22 / 01
we agree .
- - - - - - - - - - - - - - - - - - - - - - forwarded by david avila / lsp / enserch / us on 02 / 23 / 2001
10 : 15 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" eileen ponton "" on 02 / 23 / 2001 10 : 14 : 42 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu
cc :
subject : nom / actual flow for 2 / 22 / 01
nom = 60 , 000
actual flow = 58 , 094 ( 56 , 567 mcf , 1 . 027 btu )",Safe
"Subject: re : meter # : 1266 ; august 2000 / allocation exception
why are these volumes flowing ?
from : robert e lloyd 08 / 21 / 2000 01 : 36 pm
to : lee l papayoti / hou / ect @ ect
cc : sherlyn schumack / hou / ect @ ect , anita luong / hou / ect @ ect , daren j
farmer / hou / ect @ ect , gary a hanks / hou / ect @ ect , pat clynes / corp / enron @ enron
subject : re : meter # : 1266 ; august 2000 / allocation exception
should i roll this deal to cover august 2000 activity ?
volumes todate are as follows : 82 mm 8 / 16
85 mm 8 / 17
65 mm 8 / 18
57 mm 8 / 19
60 mm 8 / 20
sitara ticket # : 363514
these small meter flows are causing allocation exceptions for august .
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 21 / 2000
01 : 27 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd 08 / 11 / 2000 03 : 17 pm
to : howard b camp / hou / ect @ ect , rita wynne / hou / ect @ ect
cc : pat clynes / corp / enron @ enron , daren j farmer / hou / ect @ ect
subject : re : meter # : 1266 ; july 2000 activity / allocation exception
fyi
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 11 / 2000
03 : 16 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd on 08 / 11 / 2000 03 : 16 pm
to : lee l papayoti / hou / ect @ ect
cc :
subject : re : meter # : 1266 ; july 2000 activity / allocation exception
the volumes are as follows : july lst 414 mmbtu
july 31 12 mmbtu
total : 426 mmbtu ' s
also , the sitara deal # is : 363514
from : lee l papayoti on 08 / 11 / 2000 02 : 02 pm
to : robert e lloyd / hou / ect @ ect
cc : howard b camp / hou / ect @ ect , pat clynes / corp / enron @ enron
subject : re : meter # : 1266 ; july 2000 activity / allocation exception
please set up a ticket priced at gas daily houston ship channel midpoint
minus $ 0 . 03
also , can you let me know the exact volumes in question on july 1 and july
31 ? dorcheus wants to know . me too .
thanks
lee
to : lee l papayoti / hou / ect @ ect
cc : howard b camp / hou / ect @ ect , pat clynes / corp / enron @ enron
subject : re : meter # : 1266 ; july 2000 activity / allocation exception
just a reminder that "" allocation close "" is monday , august 14 th .
a sitara ticket is needed to set up an acctg . arrangement which will
eliminate the allocation exception for meter # 981266
{ victoria station # 2 / brandywine } .
from : lee l papayoti on 08 / 09 / 2000 03 : 33 pm
to : robert e lloyd / hou / ect @ ect
cc :
subject : re : meter # : 1266 ; july 2000 activity / allocation exception
i ' ll get you a price tomorrow when i meet with him . . .
from : robert e lloyd 08 / 09 / 2000 12 : 50 pm
to : lee l papayoti / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect , pat clynes / corp / enron @ enron , rita
wynne / hou / ect @ ect , howard b camp / hou / ect @ ect
subject : meter # : 1266 ; july 2000 activity / allocation exception
i spoke with bob dorcheus , brandywine about this issue and he suggest you
and he get together and agree on a
price because the gas flowed into the plant .
this gas flowed without a nomination .
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 09 / 2000
12 : 47 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : gary a hanks 08 / 09 / 2000 11 : 27 am
to : robert e lloyd / hou / ect @ ect
cc : earl tisdale / hou / ect @ ect , pat clynes / corp / enron @ enron , rita
wynne / hou / ect @ ect , howard b camp / hou / ect @ ect
subject : meter # : 1266 ; july 2000 activity / allocation exception
the volumes on meter # 1266 for 7 / 1 / 00 and 7 / 31 / 00 are valid gas flow . 7 / 1 / 00
volumes are carry over from june activity ( meter was shut in a little after
9 : 00 am on 7 / 1 / 00 ) . 7 / 31 / 00 volumes were caused by the plant bringing on
the meter before 9 : 00 am on 8 / 1 / 00 .
if you have any questions please call . 36449 .
thanks
gary h
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 08 / 09 / 2000 11 : 18
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd 08 / 09 / 2000 11 : 17 am
to : gary a hanks / hou / ect @ ect , earl tisdale / hou / ect @ ect
cc : pat clynes / corp / enron @ enron , rita wynne / hou / ect @ ect , howard b
camp / hou / ect @ ect
subject : meter # : 1266 ; july 2000 activity / allocation exception
please verify the volume on meter # : 1266 for july lst & 31 st are valid gas
flow .
brandywine did not nominate any activity at this meter for july 2000 .",Safe
"Subject: meter 986899 for november
daren ,
i have flow at this meter for the first , 118 dth . there is an expired
purchase from highland at the meter , but , this deal ended august 31 st . hpl
had a deal with highland in october to purchase these volumes ( deal ticket
418382 ) . i think that the deal needs to be extended , it looks like the valve
was not completely shut by 9 am . pat has asked that this issue be resolved
today , so , your assistance would be greatly appreciated .
mary",Safe
"Subject: oasis transport imbalances
current mth : 201 k ( 7 . 580 ) due oasis 202 k 1 . 176 due hpl
cumulative : 201 k ( 22 . 526 ) due oasis 202 k 730 due hpl",Safe
"Subject: re : basin production from ga 213
bob ,
as mentioned earlier , houston exploration is also delivering gas to us at
this meter . the following production is now on - line and a ticket should be
created and entered into sitara based on the following :
counterparty meter volumes price period
houston exploration 9696 8000 mmbtu / d 100 % gd less $ 0 . 16 2 / 1 - 2 / 28
fyi , i will create and submit a committed reserves firm ticket if and when
the gas buyer terms the deal up . additionally , this is a producer svcs . deal
and should be tracked in the im wellhead portfolio . . . attached to the
gathering contract .
thanks ,
vlt
x 3 - 6353
- - - - - - - - - - - - - - - - - - - - - - forwarded by vance l taylor / hou / ect on 02 / 09 / 2001
02 : 46 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : robert cotten 01 / 26 / 2001 08 : 47 am
to : daren j farmer / hou / ect @ ect
cc : vance l taylor / hou / ect @ ect
subject : re : basin production from ga 213
daren / vance ,
deal # 586954 has been created and entered in sitara :
date meter # volume price
2 / 1 / 01 - 2 / 28 / 01 9696 5 , 000 100 % gas daily less $ 0 . 16
bob
daren j farmer
01 / 26 / 2001 08 : 25 am
to : robert cotten / hou / ect @ ect
cc :
subject : re : basin production from ga 213
- - - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 01 / 26 / 2001
08 : 24 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
vance l taylor
01 / 25 / 2001 01 : 58 pm
to : daren j farmer / hou / ect @ ect
cc : john peyton / hou / ect @ ect
subject : re : basin production from ga 213
daren ,
i ' ve just received word from basin to bring production on sometime today or
tomorrow ( they expect to get up to b / t 10 , 000 - 15 , 000 d ) ; if our facility
planning engineer determines that we can take the gas , then it will flow for
all of february and be priced at 100 % gas daily less $ 0 . 16 .
vlt
daren j farmer
01 / 25 / 2001 01 : 47 pm
to : vance l taylor / hou / ect @ ect
cc :
subject : re : basin production from ga 213
i need for you , or the producer services group , to determine if you think the
gas will flow for the month and at what price . i will use your decision for
our bidweek postion .
d
vance l taylor
01 / 25 / 2001 11 : 53 am
to : daren j farmer / hou / ect @ ect , robert cotten / hou / ect @ ect
cc : susan smith / hou / ect @ ect , melissa graves / hou / ect @ ect
subject : basin production from ga 213
fyi ,
how would you want to handle for february nomination ?
vlt
x 3 - 6353
- - - - - - - - - - - - - - - - - - - - - - forwarded by vance l taylor / hou / ect on 01 / 25 / 2001
11 : 55 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : brad blevins 01 / 25 / 2001 10 : 56 am
to : john peyton / hou / ect @ ect
cc : nick cocavessis / corp / enron @ enron , steve - hpl - schneider / hou / ect @ ect , pat
flavin / gco / enron @ enron , vance l taylor / hou / ect @ ect , buck
thomas / gco / enron @ enron
subject : basin production from ga 213
i have reviewed the gas composition analysis from spl of the basin production
from ga 213 . while spl ' s analysis does show a dewpoint of around 20 degrees
f at 400 psig , it is both my and john handley ' s opinion that the gas from the
wellbore had stratified by the time that this sample was taken . we expect
the dewpoint of the flowing gas to be higher . however , this was the best
sample that could be obtained at the time . we have conferred with steve
schneider and we are willing to take this gas on a conditional basis over the
next couple of days . once the 6 "" line has been pigged , the production flows
stablilized and mitchell ' s conditioning equipment lined out over the next
couple of days , hms will need to take another sample at the meter run and
have spl run an extended analysis with a dewpoint curve on an expedited
basis . should this sample indicate a dewpoint over 45 degrees f , then this
production will be shut in again until hydrocarbon dewpoint conditioning
equipment has been installed . in the meantime , hms needs to keep a close
watch on all southern union city gates on galveston island to monitor for
liquids fallout .",Safe
"Subject: please process immediately to avoid loss of information
read very carefully
your migration date is : today ! !
please make sure you are connected to the network before you launch this
application .
click the button only once !
if a pop - up box appears , prompting you to "" abort , cancel or trust signer ""
please select trust signer . this box may appear multiple times . please
select trust signer for every instance .
please note : you will not notice any change to your existing personal
address book , journal entries , private folder structure or calendar after
running this application . any information you add to your personal address
book , journal entries or calendar after you process this tool will need to be
manually imported into outlook after you are migrated .
failure to run this application will result in your data not being imported
to outlook .
thank you for your cooperation ,
outlook 2000 migration team",Safe
"Subject: notes from initial enom use case meeting - 2 / 2 / 00
attached are the notes captured from the whiteboard and discussions on
wednesday ( as best as i can decipher ) . please note the next steps we
discussed :
commitment of key subject experts ( who , how much time dedicated )
establishment of the project steering team
detail out high level use cases
thanks for your participation in the meeting , and i look forward to working
with you to create another great system .
- hal
x 66277",Safe
